HID,I001,I002,I003,I004,I005,I006,I007,I008,I009,I010
83604,6,1,8,10,5,6,1,10,2,6
83605,6,1,8,10,5,6,1,6,2,10
83606,6,1,8,10,5,6,1,6,3,10
83607,6,1,8,10,5,6,1,6,3,10
83608,6,1,8,10,5,6,1,6,3,10
83609,6,1,8,10,5,6,1,6,3,10
83610,6,1,1,10,10,6,1,6,3,10
83611,6,1,1,10,10,6,1,6,3,10
83612,6,1,1,10,10,6,1,1,3,10
83613,6,1,1,10,10,6,1,1,3,10
83614,1,2,1,10,10,6,1,1,3,10
83615,1,2,1,10,10,6,1,1,4,10
83616,1,2,1,10,10,6,1,1,4,10
83675,6,1,8,9,5,5,2,10,2,6
83676,6,1,8,9,5,5,2,10,2,6
83677,6,1,8,9,5,5,2,10,2,6
83678,6,1,8,9,5,5,1,10,2,6
83679,6,1,8,3,5,5,1,10,2,6
83680,6,1,8,3,5,5,1,10,2,6
83681,6,1,8,3,5,6,1,10,2,6
83682,6,1,8,10,5,6,1,10,2,6
83683,6,1,8,10,5,6,1,10,2,6
83684,6,1,8,10,5,6,1,10,2,6
83685,6,1,8,10,5,6,1,10,2,6
83686,6,1,8,10,5,6,1,6,2,10
83687,6,1,8,10,5,6,1,6,3,10
83688,6,1,8,10,5,6,1,6,3,10
83689,6,1,8,10,5,6,1,6,3,10
83690,6,1,8,10,10,6,1,6,3,10
83691,6,1,1,10,10,6,1,6,3,10
83692,6,1,1,10,10,6,1,6,3,10
83693,6,1,1,10,10,6,1,1,3,10
83694,6,1,1,10,10,6,1,1,3,10
83695,1,2,1,10,10,6,1,1,4,10
83696,1,2,1,10,10,6,1,1,4,10
83697,1,2,1,10,10,6,1,1,4,10
83756,6,1,8,9,5,5,2,10,2,6
83757,6,1,8,9,5,5,2,10,2,6
83758,6,1,8,9,5,5,2,10,2,6
83759,6,1,8,9,5,5,1,10,2,6
83760,6,1,8,3,5,5,1,10,2,6
83761,6,1,8,3,5,5,1,10,2,6
83762,6,1,8,3,5,6,1,10,2,6
83763,6,1,8,3,5,6,1,10,2,6
83764,6,1,8,10,5,6,1,10,2,6
83765,6,1,8,10,5,6,1,10,2,6
83766,6,1,8,10,5,6,1,10,2,6
83767,6,1,8,10,5,6,1,6,2,6
83768,6,1,8,10,5,6,1,6,3,10
83769,6,1,8,10,5,6,1,6,3,10
83770,6,1,8,10,5,6,1,6,3,10
83771,6,1,8,10,5,6,1,6,3,10
83772,6,1,8,10,10,6,1,6,3,10
83773,6,1,1,10,10,6,1,6,3,10
83774,6,1,1,10,10,6,1,1,3,10
83775,6,1,1,10,10,6,1,1,3,10
83776,6,1,1,10,10,6,1,1,3,10
83777,1,1,1,10,10,6,1,1,4,10
83778,1,2,1,10,10,6,1,1,4,10
83837,6,1,8,9,5,5,2,10,2,6
83838,6,1,8,9,5,5,2,10,2,6
83839,6,1,8,9,5,5,2,10,2,6
83840,6,1,8,9,5,5,1,10,2,6
83841,6,1,8,9,5,5,1,10,2,6
83842,6,1,8,3,5,5,1,10,2,6
83843,6,1,8,3,5,6,1,10,2,6
83844,6,1,8,3,5,6,1,10,2,6
83845,6,1,8,3,5,6,1,10,2,6
83846,6,1,8,10,5,6,1,10,2,6
83847,6,1,8,10,5,6,1,10,2,6
83848,6,1,8,10,5,6,1,10,2,6
83849,6,1,8,10,5,6,1,6,2,6
83850,6,1,8,10,5,6,1,6,3,10
83851,6,1,8,10,5,6,1,6,3,10
83852,6,1,8,10,5,6,1,6,3,10
83853,6,1,8,10,5,6,1,6,3,10
83854,6,1,8,10,10,6,1,6,3,10
83855,6,1,1,10,10,6,1,6,3,10
83856,6,1,1,10,10,6,1,1,3,10
83857,6,1,1,10,10,6,1,1,3,10
83858,1,1,1,10,10,6,1,1,3,10
83859,1,1,1,10,10,6,1,1,4,10
83860,1,2,1,10,10,6,1,1,4,10
83918,6,1,8,9,5,5,2,10,2,6
83919,6,1,8,9,5,5,2,10,2,6
83920,6,1,8,9,5,5,1,10,2,6
83921,6,1,8,9,5,5,1,10,2,6
83922,6,1,8,3,5,5,1,10,2,6
83923,6,1,8,3,5,6,1,10,2,6
83924,6,1,8,3,5,6,1,10,2,6
83925,6,1,8,3,5,6,1,10,2,6
83927,6,1,8,10,5,6,1,10,2,6
83928,6,1,8,10,5,6,1,10,2,6
83929,6,1,8,10,5,6,1,6,2,6
83930,6,1,8,10,5,6,1,6,2,6
83931,6,1,8,10,5,6,1,6,3,10
83932,6,1,8,10,5,6,1,6,3,10
83933,6,1,8,10,5,6,1,6,3,10
83934,6,1,8,10,5,6,1,6,3,10
83935,6,1,8,10,10,6,1,6,3,10
83936,6,1,1,10,10,6,1,1,3,10
83937,6,1,1,10,10,6,1,1,3,10
83938,6,1,1,10,10,6,1,1,3,10
83939,1,1,1,10,10,6,1,1,4,10
83940,1,1,1,10,10,6,1,1,4,10
83999,6,1,8,9,5,5,2,10,2,6
84000,6,1,8,9,5,5,2,10,2,6
84001,6,1,8,9,5,5,1,10,2,6
84002,6,1,8,9,5,5,1,10,2,6
84003,6,1,8,9,5,5,1,10,2,6
84004,6,1,8,3,5,5,1,10,2,6
84005,6,1,8,3,5,6,1,10,2,6
84006,6,1,8,3,5,6,1,10,2,6
84007,6,1,8,3,5,6,1,10,2,6
84008,6,1,8,10,5,6,1,10,2,6
84009,6,1,8,10,5,6,1,10,2,6
84010,6,1,8,10,5,6,1,10,2,6
84011,6,1,8,10,5,6,1,6,2,6
84012,6,1,8,10,5,6,1,6,3,6
84013,6,1,8,10,5,6,1,6,3,10
84014,6,1,8,10,5,6,1,6,3,10
84015,6,1,8,10,5,6,1,6,3,10
84016,6,1,8,10,10,6,1,6,3,10
84017,6,1,1,10,10,6,1,6,3,10
84018,6,1,1,10,10,6,1,1,3,10
84019,6,1,1,10,10,6,1,1,3,10
84020,6,1,1,10,10,6,1,1,3,10
84021,1,1,1,10,10,6,1,1,4,10
84022,1,1,1,10,10,6,1,1,4,10
84080,6,1,8,9,5,5,2,10,2,6
84081,6,1,8,9,5,5,2,10,2,6
84082,6,1,8,9,5,5,2,10,2,6
84083,6,1,8,9,5,5,1,10,2,6
84084,6,1,8,9,5,5,1,10,2,6
84085,6,1,8,3,5,5,1,10,2,6
84086,6,1,8,3,5,6,1,10,2,6
84087,6,1,8,3,5,6,1,10,2,6
84088,6,1,8,3,5,6,1,10,2,6
84089,6,1,8,10,5,6,1,10,2,6
84090,6,1,8,10,5,6,1,10,2,6
84091,6,1,8,10,5,6,1,10,2,6
84092,6,1,8,10,5,6,1,6,2,6
84093,6,1,8,10,5,6,1,6,2,6
84094,6,1,8,10,5,6,1,6,3,6
84096,6,1,8,10,5,6,1,6,3,10
84097,6,1,8,10,5,6,1,6,3,10
84098,6,1,8,10,10,6,1,6,3,10
84099,6,1,1,10,10,6,1,1,3,10
84100,6,1,1,10,10,6,1,1,3,10
84101,6,1,1,10,10,6,1,1,3,10
84102,6,1,1,10,10,6,1,1,3,10
84103,1,1,1,10,10,6,1,1,4,10
84161,6,1,8,9,5,5,2,10,2,6
84162,6,1,8,9,5,5,2,10,2,6
84163,6,1,8,9,5,5,1,10,2,6
84164,6,1,8,9,5,5,1,10,2,6
84165,6,1,8,9,5,5,1,10,2,6
84166,6,1,8,3,5,6,1,10,2,6
84167,6,1,8,3,5,6,1,10,2,6
84168,6,1,8,3,5,6,1,10,2,6
84169,6,1,8,3,5,6,1,10,2,6
84170,6,1,8,10,5,6,1,10,2,6
84172,6,1,8,10,5,6,1,10,2,6
84173,6,1,8,10,5,6,1,6,2,6
84174,6,1,8,10,5,6,1,6,3,6
84176,6,1,8,10,5,6,1,6,3,10
84177,6,1,8,10,5,6,1,6,3,10
84178,6,1,8,10,5,6,1,6,3,10
84179,6,1,8,10,10,6,1,6,3,10
84180,6,1,1,10,10,6,1,1,3,10
84181,6,1,1,10,10,6,1,1,3,10
84182,6,1,1,10,10,6,1,1,3,10
84183,1,1,1,10,10,6,1,1,4,10
84184,1,1,1,10,10,6,1,1,4,10
84243,6,1,8,9,5,5,2,10,2,6
84244,6,1,8,9,5,5,1,10,2,6
84245,6,1,8,9,5,5,1,10,2,6
84246,6,1,8,9,5,5,1,10,2,6
84247,6,1,8,3,5,6,1,10,2,6
84248,6,1,8,3,5,6,1,10,2,6
84249,6,1,8,3,5,6,1,10,2,6
84250,6,1,8,3,5,6,1,10,2,6
84251,6,1,8,10,5,6,1,10,2,6
84252,6,1,8,10,5,6,1,10,2,6
84254,6,1,8,10,5,6,1,6,2,6
84255,6,1,8,10,5,6,1,6,2,6
84256,6,1,8,10,5,6,1,6,3,6
84258,6,1,8,10,5,6,1,6,3,10
84259,6,1,8,10,5,6,1,6,3,10
84260,6,1,8,10,5,6,1,6,3,10
84261,6,1,8,10,10,6,1,1,3,10
84262,6,1,1,10,10,6,1,1,3,10
84263,6,1,1,10,10,6,1,1,3,10
84264,6,1,1,10,10,6,1,1,3,10
84265,1,1,1,10,10,6,1,1,4,10
84325,6,1,8,9,5,5,1,10,2,6
84326,6,1,8,9,5,5,1,10,2,6
84327,6,1,8,9,5,5,1,10,2,6
84328,6,1,8,9,5,5,1,10,2,6
84329,6,1,8,3,5,6,1,10,2,6
84330,6,1,8,3,5,6,1,10,2,6
84331,6,1,8,3,5,6,1,10,2,6
84332,6,1,8,3,5,6,1,10,2,6
84333,6,1,8,10,5,6,1,10,2,6
84336,6,1,8,10,5,6,1,6,2,6
84339,6,1,8,10,5,6,1,6,3,10
84340,6,1,8,10,5,6,1,6,3,10
84341,6,1,8,10,5,6,1,6,3,10
84342,6,1,8,10,10,6,1,6,3,10
84343,6,1,8,10,10,6,1,1,3,10
84344,6,1,1,10,10,6,1,1,3,10
84345,6,1,1,10,10,6,1,1,3,10
84346,6,1,1,10,10,6,1,1,3,10
84347,1,1,1,10,10,6,1,1,4,10
84406,6,1,8,9,5,5,1,10,2,6
84407,6,1,8,9,5,5,1,10,2,6
84408,6,1,8,9,5,5,1,10,2,6
84409,6,1,8,3,5,6,1,10,2,6
84410,6,1,8,3,5,6,1,10,2,6
84411,6,1,8,3,5,6,1,10,2,6
84412,6,1,8,3,5,6,1,10,2,6
84413,6,1,8,10,5,6,1,10,2,6
84416,6,1,8,10,5,6,1,6,2,6
84417,6,1,8,10,5,6,1,6,2,6
84420,6,1,8,10,5,6,1,6,3,10
84421,6,1,8,10,5,6,1,6,3,10
84422,6,1,8,10,5,6,1,6,3,10
84423,6,1,8,10,10,6,1,1,3,10
84424,6,1,1,10,10,6,1,1,3,10
84425,6,1,1,10,10,6,1,1,3,10
84426,6,1,1,10,10,6,1,1,3,10
84427,6,1,1,10,10,6,1,1,4,10
84488,6,1,8,9,5,5,1,10,2,6
84489,6,1,8,9,5,5,1,10,2,6
84490,6,1,8,9,5,6,1,10,2,6
84491,6,1,8,3,5,6,1,10,2,6
84492,6,1,8,3,5,6,1,10,2,6
84493,6,1,8,3,5,6,1,10,2,6
84494,6,1,8,3,5,6,1,10,2,6
84498,6,1,8,10,5,6,1,6,2,6
84501,6,1,8,10,5,6,1,6,3,6
84502,6,1,8,10,5,6,1,6,3,10
84503,6,1,8,10,5,6,1,6,3,10
84504,6,1,8,10,5,6,1,6,3,10
84505,6,1,8,10,10,6,1,1,3,10
84506,6,1,1,10,10,6,1,1,3,10
84507,6,1,1,10,10,6,1,1,3,10
84508,6,1,1,10,10,6,1,1,3,10
84509,6,1,1,10,10,6,1,1,4,10
84570,6,1,8,9,5,5,1,10,2,6
84571,6,1,8,9,5,6,1,10,2,6
84572,6,1,8,3,5,6,1,10,2,6
84573,6,1,8,3,5,6,1,10,2,6
84574,6,1,8,3,5,6,1,10,2,6
84575,6,1,8,3,5,6,1,10,2,6
84579,6,1,8,10,5,6,1,6,2,6
84580,6,1,8,10,5,6,1,6,2,6
84583,6,1,8,10,5,6,1,6,3,6
84584,6,1,8,10,5,6,1,6,3,10
84585,6,1,8,10,5,6,1,6,3,10
84586,6,1,8,10,5,6,1,1,3,10
84587,6,1,8,10,10,6,1,1,3,10
84588,6,1,1,10,10,6,1,1,3,10
84589,6,1,1,10,10,6,1,1,3,10
84590,6,1,1,10,10,6,1,1,4,10
84651,6,1,8,9,5,5,1,10,2,6
84652,6,1,8,9,5,6,1,10,2,6
84654,6,1,8,3,5,6,1,10,2,6
84655,6,1,8,3,5,6,1,10,2,6
84660,6,1,8,10,5,6,1,6,2,6
84661,6,1,8,10,5,6,1,6,2,6
84664,6,1,8,10,5,6,1,6,3,6
84665,6,1,8,10,5,6,1,6,3,10
84666,6,1,8,10,5,6,1,6,3,10
84667,6,1,8,10,10,6,1,1,3,10
84668,6,1,8,10,10,6,1,1,3,10
84669,6,1,1,10,10,6,1,1,3,10
84670,6,1,1,10,10,6,1,1,3,10
84671,6,1,1,10,10,6,1,1,4,10
84733,6,1,8,9,5,6,1,10,2,6
84734,6,1,8,3,5,6,1,10,2,6
84735,6,1,8,3,5,6,1,10,2,6
84736,6,1,8,3,5,6,1,10,2,6
84742,6,1,8,10,5,6,1,6,2,6
84746,6,1,8,10,5,6,1,6,3,6
84747,6,1,8,10,5,6,1,6,3,10
84748,6,1,8,10,5,6,1,1,3,10
84749,6,1,8,10,10,6,1,1,3,10
84750,6,1,8,10,10,6,1,1,3,10
84751,6,1,1,10,10,6,1,1,3,10
84752,6,1,1,10,10,6,1,1,3,10
84814,6,1,8,9,5,6,1,10,2,6
84815,6,1,8,9,5,6,1,10,2,6
84817,6,1,8,3,5,6,1,10,2,6
84823,6,1,8,10,5,6,1,6,2,6
84824,6,1,8,10,5,6,1,6,2,6
84827,6,1,8,10,5,6,1,6,3,6
84828,6,1,8,10,5,6,1,6,3,6
84829,6,1,8,10,5,6,1,1,3,10
84830,6,1,8,10,5,6,1,1,3,10
84831,6,1,8,10,10,6,1,1,3,10
84832,6,1,8,10,10,6,1,1,3,10
84833,6,1,1,10,10,6,1,1,3,10
84834,6,1,1,10,10,6,1,1,4,10
84896,6,1,8,9,5,6,1,10,2,6
84897,6,1,8,3,5,6,1,10,2,6
84904,6,1,8,10,5,6,1,6,2,6
84908,6,1,8,10,5,6,1,6,3,6
84909,6,1,8,10,5,6,1,6,3,6
84910,6,1,8,10,5,6,1,1,3,10
84911,6,1,8,10,5,6,1,1,3,10
84912,6,1,8,10,10,6,1,1,3,10
84913,6,1,8,10,10,6,1,1,3,10
84914,6,1,1,10,10,6,1,1,3,10
84990,6,1,8,10,5,6,1,6,3,6
84991,6,1,8,10,5,6,1,1,3,6
84992,6,1,8,10,5,6,1,1,3,10
84993,6,1,8,10,10,6,1,1,3,10
84994,6,1,8,10,10,6,1,1,3,10
84995,6,1,1,10,10,6,1,1,3,10
84996,6,1,1,10,10,6,1,1,3,10
85067,6,1,8,10,5,6,1,6,2,6
85071,6,1,8,10,5,6,1,6,3,6
85072,6,1,8,10,5,6,1,6,3,6
85073,6,1,8,10,5,6,1,1,3,6
85074,6,1,8,10,5,6,1,1,3,10
85075,6,1,8,10,10,6,1,1,3,10
85076,6,1,8,10,10,6,1,1,3,10
85077,6,1,1,10,10,6,1,1,3,10
85150,6,1,8,10,5,6,1,6,3,6
85152,6,1,8,10,5,6,1,6,3,6
85153,6,1,8,10,5,6,1,1,3,6
85154,6,1,8,10,5,6,1,1,3,6
85155,6,1,8,10,5,6,1,1,3,10
85156,6,1,8,10,10,6,1,1,3,10
85157,6,1,8,10,10,6,1,1,3,10
85158,6,1,1,10,10,6,1,1,3,10
85231,6,1,8,10,5,6,1,6,2,6
85233,6,1,8,10,5,6,1,6,3,6
85234,6,1,8,10,5,6,1,6,3,6
85235,6,1,8,10,5,6,1,1,3,6
85236,6,1,8,10,5,6,1,1,3,6
85237,6,1,8,10,5,6,1,1,3,10
85238,6,1,8,10,10,6,1,1,3,10
85239,6,1,8,10,10,6,1,1,3,10
85313,6,1,8,10,5,6,1,6,3,6
85315,6,1,8,10,5,6,1,6,3,6
85316,6,1,8,10,5,6,1,1,3,6
85317,6,1,8,10,5,6,1,1,3,6
85318,6,1,8,10,5,6,1,1,3,6
85319,6,1,8,10,5,6,1,1,3,10
85320,6,1,8,10,10,6,1,1,3,10
85321,6,1,8,10,10,6,1,1,3,10
85394,6,1,8,10,5,6,1,6,3,6
85395,6,1,8,10,5,6,1,6,3,6
85396,6,1,8,10,5,6,1,6,3,6
85397,6,1,8,10,5,6,1,1,3,6
85398,6,1,8,10,5,6,1,1,3,6
85399,6,1,8,10,5,6,1,1,3,6
85400,6,1,8,10,10,6,1,1,3,10
85401,6,1,8,10,10,6,1,1,3,10
85475,6,1,8,10,5,6,1,6,2,6
85476,6,1,8,10,5,6,1,6,3,6
85477,6,1,8,10,5,6,1,6,3,6
85478,6,1,8,10,5,6,1,1,3,6
85479,6,1,8,10,5,6,1,1,3,6
85480,6,1,8,10,5,6,1,1,3,6
85481,6,1,8,10,5,6,1,1,3,6
85482,6,1,8,10,10,6,1,1,3,10
85557,6,1,8,10,5,6,1,6,3,6
85558,6,1,8,10,5,6,1,6,3,6
85559,6,1,8,10,5,6,1,6,3,6
85560,6,1,8,10,5,6,1,1,3,6
85561,6,1,8,10,5,6,1,1,3,6
85562,6,1,8,10,5,6,1,1,3,6
85563,6,1,8,10,5,6,1,1,3,6
85638,6,1,8,10,5,6,1,6,3,6
85639,6,1,8,10,5,6,1,6,3,6
85640,6,1,8,10,5,6,1,1,3,6
85641,6,1,8,10,5,6,1,1,3,6
85642,6,1,8,10,5,6,1,1,3,6
85643,6,1,8,10,5,6,1,1,3,6
85719,6,1,8,10,5,6,1,6,2,6
85720,6,1,8,10,5,6,1,6,3,6
85721,6,1,8,10,5,6,1,6,3,6
85722,6,1,8,10,5,6,1,1,3,6
85723,6,1,8,10,5,6,1,1,3,6
85724,6,1,8,10,5,6,1,1,3,6
85801,6,1,8,10,5,6,1,6,3,6
85802,6,1,8,10,5,6,1,6,3,6
85803,6,1,8,10,5,6,1,1,3,6
85804,6,1,8,10,5,6,1,1,3,6
85805,6,1,8,10,5,6,1,1,3,6
85881,6,1,8,10,5,6,1,6,2,6
85882,6,1,8,10,5,6,1,6,3,6
85883,6,1,8,10,5,6,1,6,3,6
85884,6,1,8,10,5,6,1,1,3,6
85885,6,1,8,10,5,6,1,1,3,6
85962,6,1,8,10,5,6,1,6,2,6
85963,6,1,8,10,5,6,1,6,2,6
85964,6,1,8,10,5,6,1,6,3,6
85965,6,1,8,10,5,6,1,1,3,6
85966,6,1,8,10,5,6,1,1,3,6
86044,6,1,8,10,5,6,1,6,2,6
86045,6,1,8,10,5,6,1,6,3,6
86046,6,1,8,10,5,6,1,6,3,6
86047,6,1,8,10,5,6,1,1,3,6
86124,6,1,8,10,5,6,1,6,2,6
86125,6,1,8,10,5,6,1,6,2,6
86126,6,1,8,10,5,6,1,6,3,6
86127,6,1,8,10,5,6,1,1,3,6
86206,6,1,8,10,5,6,1,6,2,6
86207,6,1,8,10,5,6,1,6,3,6
86208,6,1,8,10,5,6,1,6,3,6
86288,6,1,8,10,5,6,1,6,2,6
86289,6,1,8,10,5,6,1,6,3,6
86369,6,1,8,10,5,6,1,6,2,6
157504,10,8,10,4,2,1,9,5,1,5
157505,10,8,10,4,2,1,9,5,1,5
157506,10,8,10,4,2,1,9,5,1,5
157507,10,8,10,4,2,1,9,5,1,5
157508,10,8,10,4,2,2,9,5,1,5
157509,9,8,10,4,3,2,9,5,1,5
157511,9,8,10,4,3,2,9,5,1,5
157512,9,8,7,4,3,2,9,5,1,5
157513,9,8,7,4,3,2,9,5,1,5
157514,9,8,7,4,3,3,9,5,1,5
157515,9,8,7,6,3,3,9,5,1,5
157523,9,8,9,6,3,4,8,8,10,5
157524,9,8,9,9,3,4,8,8,10,5
157525,8,8,9,9,7,4,8,8,10,5
157526,8,8,9,9,7,4,8,8,10,5
157527,8,8,6,9,7,4,8,8,10,4
157528,8,8,6,9,7,4,8,8,10,4
157529,8,3,2,9,7,4,8,8,10,4
157530,8,3,2,9,7,4,8,8,10,4
157531,8,3,2,9,7,4,8,8,10,4
157532,8,3,2,9,4,4,8,8,10,4
157533,8,3,2,9,4,4,5,4,10,4
157534,8,3,2,9,4,9,5,4,10,4
157535,8,3,6,9,4,9,5,4,10,4
157536,8,3,6,9,4,9,5,4,10,4
157537,8,3,6,9,4,9,5,4,10,4
157538,2,3,6,9,4,9,5,3,10,4
157539,2,3,6,3,4,9,5,3,10,4
157540,2,3,6,3,4,9,5,3,10,4
157541,2,3,6,3,4,9,3,9,8,4
157584,10,8,10,4,2,1,9,5,1,5
157585,10,8,10,4,2,1,9,5,1,5
157586,10,8,10,4,2,1,9,5,1,5
157587,10,8,10,4,2,1,9,5,1,5
157588,10,8,10,4,2,1,9,5,1,5
157589,9,8,10,4,3,2,9,5,1,5
157591,9,8,10,4,3,2,9,5,1,5
157592,9,8,10,4,3,2,9,5,1,5
157593,9,8,7,4,3,2,9,5,1,5
157594,9,8,7,6,3,3,9,5,1,5
157595,9,8,7,6,3,3,9,5,1,5
157603,9,8,9,6,3,4,8,8,10,5
157604,9,8,9,9,3,4,8,8,10,5
157605,8,8,9,9,7,4,8,8,10,5
157606,8,8,9,9,7,4,8,8,10,5
157607,8,8,6,9,7,4,8,8,10,5
157608,8,8,6,9,7,4,8,8,10,4
157609,8,8,6,9,7,4,8,8,10,4
157610,8,3,2,9,7,4,8,8,10,4
157611,8,3,2,9,7,4,8,8,10,4
157612,8,3,2,9,7,4,8,8,10,4
157613,8,3,2,9,4,4,8,8,10,4
157614,8,3,2,9,4,9,5,4,10,4
157615,8,3,6,9,4,9,5,4,10,4
157616,8,3,6,9,4,9,5,4,10,4
157617,8,3,6,9,4,9,5,4,10,4
157618,8,3,6,9,4,9,5,3,10,4
157619,2,3,6,9,4,9,5,3,10,4
157620,2,3,6,3,4,9,5,3,10,4
157621,2,3,6,3,4,9,5,3,10,4
157622,2,3,6,3,4,9,3,9,8,4
157665,10,8,10,4,2,1,9,5,1,5
157666,10,8,10,4,2,1,9,5,1,5
157667,10,8,10,4,2,1,9,5,1,5
157668,10,8,10,4,2,1,9,5,1,5
157669,10,8,10,4,2,1,9,5,1,5
157670,9,8,10,4,2,2,9,5,1,5
157672,9,8,10,4,3,2,9,5,1,5
157673,9,8,10,4,3,2,9,5,1,5
157674,9,8,7,6,3,2,9,5,1,5
157675,9,8,7,6,3,3,9,5,1,5
157676,9,8,7,6,3,3,9,5,1,5
157685,9,8,9,9,3,4,8,8,10,5
157686,8,8,9,9,7,4,8,8,10,5
157687,8,8,9,9,7,4,8,8,10,5
157688,8,8,9,9,7,4,8,8,10,5
157689,8,8,6,9,7,4,8,8,10,5
157690,8,8,6,9,7,4,8,8,10,5
157691,8,3,6,9,7,4,8,8,10,4
157692,8,3,2,9,7,4,8,8,10,4
157693,8,3,2,9,7,4,8,8,10,4
157694,8,3,2,9,4,4,8,8,10,4
157695,8,3,2,9,4,9,8,4,10,4
157696,8,3,6,9,4,9,5,4,10,4
157697,8,3,6,9,4,9,5,4,10,4
157698,8,3,6,9,4,9,5,4,10,4
157699,8,3,6,9,4,9,5,4,10,4
157700,8,3,6,9,4,9,5,3,10,4
157701,2,3,6,9,4,9,5,3,10,4
157702,2,3,6,3,4,9,5,3,10,4
157703,2,3,6,3,4,9,5,9,8,4
157704,2,3,6,3,4,9,3,9,8,4
157746,10,8,10,4,2,1,9,5,1,5
157747,10,8,10,4,2,1,9,5,1,5
157748,10,8,10,4,2,1,9,5,1,5
157749,10,8,10,4,2,1,9,5,1,5
157750,10,8,10,4,2,1,9,5,1,5
157751,10,8,10,4,2,2,9,5,1,5
157753,9,8,10,6,3,2,9,5,1,5
157754,9,8,10,6,3,2,9,5,1,5
157755,9,8,7,6,3,2,9,5,1,5
157756,9,8,7,6,3,2,9,5,1,5
157757,9,8,7,6,3,3,9,5,1,5
157766,9,8,9,6,3,4,8,8,1,5
157767,8,8,9,9,7,4,8,8,10,5
157768,8,8,9,9,7,4,8,8,10,5
157769,8,8,9,9,7,4,8,8,10,5
157770,8,8,6,9,7,4,8,8,10,5
157771,8,8,6,9,7,4,8,8,10,5
157772,8,8,6,9,7,4,8,8,10,5
157773,8,3,6,9,7,4,8,8,10,5
157774,8,3,2,9,7,4,8,8,10,4
157775,8,3,2,9,4,4,8,8,10,4
157776,8,3,2,9,4,9,8,8,10,4
157777,8,3,2,9,4,9,8,4,10,4
157778,8,3,6,9,4,9,5,4,10,4
157779,8,3,6,9,4,9,5,4,10,4
157780,8,3,6,9,4,9,5,4,10,4
157781,8,3,6,9,4,9,5,3,10,4
157782,2,3,6,9,4,9,5,3,10,4
157783,2,3,6,3,4,9,5,3,10,4
157784,2,3,6,3,4,9,5,3,10,4
157785,2,3,6,3,4,9,3,9,8,4
157786,2,3,6,3,4,9,3,9,8,4
157787,2,3,6,3,4,9,3,9,8,4
157788,2,3,6,8,4,9,3,9,8,4
157826,10,8,10,4,2,1,9,5,1,5
157827,10,8,10,4,2,1,9,5,1,5
157828,10,8,10,4,2,1,9,5,1,5
157829,10,8,10,4,2,1,9,5,1,5
157830,10,8,10,4,2,1,9,5,1,5
157831,10,8,10,4,2,1,9,5,1,5
157832,9,8,10,6,3,2,9,5,1,5
157834,9,8,10,6,3,2,9,5,1,5
157835,9,8,7,6,3,2,9,5,1,5
157836,9,8,7,6,3,2,9,5,1,5
157837,9,8,7,6,3,3,9,5,1,5
157838,9,8,7,6,3,3,9,5,1,5
157846,9,8,9,6,3,4,8,5,1,5
157847,8,8,9,6,3,4,8,8,10,5
157848,8,8,9,9,7,4,8,8,10,5
157849,8,8,9,9,7,4,8,8,10,5
157850,8,8,6,9,7,4,8,8,10,5
157851,8,8,6,9,7,4,8,8,10,5
157852,8,8,6,9,7,4,8,8,10,5
157853,8,3,6,9,7,4,8,8,10,5
157854,8,3,6,9,7,4,8,8,10,5
157855,8,3,2,9,4,4,8,8,10,4
157856,8,3,2,9,4,4,8,8,10,4
157857,8,3,2,9,4,9,8,4,10,4
157858,8,3,6,9,4,9,8,4,10,4
157859,8,3,6,9,4,9,5,4,10,4
157860,8,3,6,9,4,9,5,4,10,4
157861,8,3,6,9,4,9,5,4,10,4
157862,8,3,6,9,4,9,5,3,10,4
157863,2,3,6,9,4,9,5,3,10,4
157864,2,3,6,3,4,9,5,3,10,4
157865,2,3,6,3,4,9,5,9,10,4
157866,2,3,6,3,4,9,3,9,8,4
157867,2,3,6,3,4,9,3,9,8,4
157868,2,3,6,3,4,9,3,9,8,4
157869,2,3,6,8,4,9,3,9,8,4
157907,10,8,10,4,2,1,9,5,1,5
157908,10,8,10,4,2,1,9,5,1,5
157909,10,8,10,4,2,1,9,5,1,5
157910,10,8,10,4,2,1,9,5,1,5
157911,10,8,10,4,2,1,9,5,1,5
157912,10,8,10,6,2,1,9,5,1,5
157913,9,8,10,6,3,2,9,5,1,5
157915,9,8,10,6,3,2,9,5,1,5
157916,9,8,10,6,3,2,9,5,1,5
157917,9,8,7,6,3,2,9,5,1,5
157918,9,8,7,6,3,3,9,5,1,5
157919,9,8,7,6,3,3,9,5,1,5
157928,9,8,9,6,3,4,8,8,1,5
157929,8,8,9,9,7,4,8,8,10,5
157930,8,8,9,9,7,4,8,8,10,5
157931,8,8,9,9,7,4,8,8,10,5
157932,8,8,6,9,7,4,8,8,10,5
157933,8,8,6,9,7,4,8,8,10,5
157934,8,8,6,9,7,4,8,8,10,5
157935,8,3,6,9,7,4,8,8,10,5
157936,8,3,6,9,4,4,8,8,10,5
157937,8,3,2,9,4,4,8,8,10,5
157938,8,3,2,9,4,9,8,8,10,4
157939,8,3,6,9,4,9,8,4,10,4
157940,8,3,6,9,4,9,8,4,10,4
157941,8,3,6,9,4,9,5,4,10,4
157942,8,3,6,9,4,9,5,4,10,4
157943,8,3,6,9,4,9,5,3,10,4
